Round,Accuracy
0,0.0995
1,0.0995
2,0.0995
3,0.0995
4,0.0995
5,0.0995
6,0.0995
7,0.0995
8,0.0995
9,0.0995
10,0.0995
11,0.0995
12,0.0995
13,0.0995
14,0.0995
15,0.0995
16,0.0995
17,0.0995
18,0.0995
19,0.0995
20,0.0995
21,0.0995
22,0.0995
23,0.0995
24,0.0995
25,0.0995
26,0.0995
27,0.0995
28,0.0995
29,0.0995
30,0.0995
31,0.0995
32,0.0995
33,0.0995
34,0.0995
35,0.0995
36,0.0995
37,0.0995
38,0.0995
39,0.0995
40,0.0995
41,0.0995
42,0.0995
43,0.0995
44,0.0995
45,0.0995
46,0.0995
47,0.0995
48,0.0995
49,0.0995
50,0.0995
