Round,Accuracy
0,0.1024
1,0.1024
2,0.1024
3,0.1024
4,0.1024
5,0.1024
6,0.1024
7,0.1024
8,0.1024
9,0.1024
10,0.1024
11,0.1024
12,0.1024
13,0.1024
14,0.1024
15,0.1024
16,0.1024
17,0.1024
18,0.1024
19,0.1024
20,0.1024
21,0.1024
22,0.1024
23,0.1024
24,0.1024
25,0.1024
26,0.1024
27,0.1024
28,0.1024
29,0.1024
30,0.1024
31,0.1024
32,0.1024
33,0.1024
34,0.1024
35,0.1024
36,0.1024
37,0.1024
38,0.1024
39,0.1024
40,0.1024
41,0.1024
42,0.1024
43,0.1024
44,0.1024
45,0.1024
46,0.1024
47,0.1024
48,0.1024
49,0.1024
50,0.1024
