Round,Accuracy
0,0.0112
1,0.0112
2,0.0112
3,0.0112
4,0.0112
5,0.0112
6,0.0112
7,0.0112
8,0.0112
9,0.0112
10,0.0112
11,0.0112
12,0.0112
13,0.0112
14,0.0112
15,0.0112
16,0.0112
17,0.0112
18,0.0112
19,0.0112
20,0.0112
21,0.0112
22,0.0112
23,0.0112
24,0.0112
25,0.0112
26,0.0112
27,0.0112
28,0.0112
29,0.0112
30,0.0112
31,0.0112
32,0.0112
33,0.0112
34,0.0112
35,0.0112
36,0.0112
37,0.0112
38,0.0112
39,0.0112
40,0.0112
41,0.0112
42,0.0112
43,0.0112
44,0.0112
45,0.0112
46,0.0112
47,0.0112
48,0.0112
49,0.0112
50,0.0112
