Round,Accuracy
0,0.0907
1,0.0907
2,0.0907
3,0.0907
4,0.0907
5,0.0907
6,0.0907
7,0.0907
8,0.0907
9,0.0907
10,0.0907
11,0.0907
12,0.0907
13,0.0907
14,0.0907
15,0.0907
16,0.0907
17,0.0907
18,0.0907
19,0.0907
20,0.0907
21,0.0907
22,0.0907
23,0.0907
24,0.0907
25,0.0907
26,0.0907
27,0.0907
28,0.0907
29,0.0907
30,0.0907
31,0.0907
32,0.0907
33,0.0907
34,0.0907
35,0.0907
36,0.0907
37,0.0907
38,0.0907
39,0.0907
40,0.0907
41,0.0907
42,0.0907
43,0.0907
44,0.0907
45,0.0907
46,0.0907
47,0.0907
48,0.0907
49,0.0907
50,0.0907
