Round,Accuracy
0,0.1594
1,0.1594
2,0.1594
3,0.1594
4,0.1594
5,0.1594
6,0.1594
7,0.1594
8,0.1594
9,0.1594
10,0.1594
11,0.1594
12,0.1594
13,0.1594
14,0.1594
15,0.1594
16,0.1594
17,0.1594
18,0.1594
19,0.1594
20,0.1594
21,0.1594
22,0.1594
23,0.1594
24,0.1594
25,0.1594
26,0.1594
27,0.1594
28,0.1594
29,0.1594
30,0.1594
31,0.1594
32,0.1594
33,0.1594
34,0.1594
35,0.1594
36,0.1594
37,0.1594
38,0.1594
39,0.1594
40,0.1594
41,0.1594
42,0.1594
43,0.1594
44,0.1594
45,0.1594
46,0.1594
47,0.1594
48,0.1594
49,0.1594
50,0.1594
