Round,Accuracy
0,0.2351
1,0.2351
2,0.2351
3,0.2351
4,0.2351
5,0.2351
6,0.2351
7,0.2351
8,0.2351
9,0.2351
10,0.2351
11,0.2351
12,0.2351
13,0.2351
14,0.2351
15,0.2351
16,0.2351
17,0.2351
18,0.2351
19,0.2351
20,0.2351
21,0.2351
22,0.2351
23,0.2351
24,0.2351
25,0.2351
26,0.2351
27,0.2351
28,0.2351
29,0.2351
30,0.2351
31,0.2351
32,0.2351
33,0.2351
34,0.2351
35,0.2351
36,0.2351
37,0.2351
38,0.2351
39,0.2351
40,0.2351
41,0.2351
42,0.2351
43,0.2351
44,0.2351
45,0.2351
46,0.2351
47,0.2351
48,0.2351
49,0.2351
50,0.2351
