Round,Accuracy
0,0.0649
1,0.0649
2,0.0649
3,0.0649
4,0.0649
5,0.0649
6,0.0649
7,0.0649
8,0.0649
9,0.0649
10,0.0649
11,0.0649
12,0.0649
13,0.0649
14,0.0649
15,0.0649
16,0.0649
17,0.0649
18,0.0649
19,0.0649
20,0.0649
21,0.0649
22,0.0649
23,0.0649
24,0.0649
25,0.0649
26,0.0649
27,0.0649
28,0.0649
29,0.0649
30,0.0649
31,0.0649
32,0.0649
33,0.0649
34,0.0649
35,0.0649
36,0.0649
37,0.0649
38,0.0649
39,0.0649
40,0.0649
41,0.0649
42,0.0649
43,0.0649
44,0.0649
45,0.0649
46,0.0649
47,0.0649
48,0.0649
49,0.0649
50,0.0649
